plot_id,tree_id,tree_no,tree_dbh,tree_pom,tree_height_top,tree_height_bole,tree_dist,tree_azimuth,tree_health,sp_id
ev-k9ni,ev-k9ni-06,6,45,1.29999995,21,18,17.204650534085253,324.4623222080256,1,Ofolap-ayue
ev-k9ni,ev-k9ni-07,7,80,1.29999995,24,21,15.811388300841896,341.565051177078,0,Imiqag-tuue
ev-k9ni,ev-k9ni-08,8,38,1.29999995,18,15,13.601470508735444,162.89727103094762,0,Imiqag-tuue
ev-k9ni,ev-k9ni-09,9,40,1.29999995,22,18,10.295630140987,150.94539590092288,1,Ofolap-ayue
ev-k9ni,ev-k9ni-10,10,120,1.29999995,17,8,14.035668847618199,94.08561677997487,1,Uloyes-mia
ev-k9ni,ev-k9ni-11,11,91,1.29999995,31,27,6.4031242374328485,38.65980825409009,0,Uloyes-mia
ev-k9ni,ev-k9ni-12,12,34,1.29999995,21,17,19.697715603592208,66.03751102542182,1,Ofolap-ayue
ev-k9ni,ev-k9ni-13,13,25,1.29999995,17,14,18.24828759089466,9.46232220802561,1,unk
ev-du2a,ev-du2a-01,1,30,1.29999995,25,19,16.1245154965971,240.2551187030578,0,unk
ev-du2a,ev-du2a-02,2,28,1.29999995,27,22,6.082762530298219,260.5376777919744,1,Apipay-eia
ev-du2a,ev-du2a-03,3,27,1.29999995,30,23,10.198039027185569,281.3099324740202,0,unk
ev-du2a,ev-du2a-04,4,41,1.29999995,17,13,10,323.130102354156,0,Egieof-yiae
ev-du2a,ev-du2a-05,5,44,1.29999995,22,15,18.439088914585774,130.6012946450045,0,unk
ev-du2a,ev-du2a-06,6,29,1.29999995,18,13,8.06225774829855,150.2551187030578,0,unk
ev-du2a,ev-du2a-07,7,21,1.29999995,15,9,3.1622776601683795,71.56505117707799,0,unk
ev-du2a,ev-du2a-08,8,25,1.29999995,20,13,15,53.13010235415598,0,unk
ev-du2a,ev-du2a-09,9,26,1.29999995,29,19,15.297058540778355,11.30993247402021,1,Egieof-yiae
ev-uuq9,ev-uuq9-01,1,38,1.29999995,30,27,15.652475842498529,153.43494882292202,0,Nujuoh-ogiu
ev-uuq9,ev-uuq9-02,2,40,1.29999995,20,11,18.027756377319946,123.69006752597979,0,unk
ev-uuq9,ev-uuq9-03,3,34,1.29999995,18,3,18.027756377319946,123.69006752597979,1,unk
ev-uuq9,ev-uuq9-04,4,50,1.29999995,19,6,14.866068747318506,109.65382405805332,0,Imiqag-tuue
ev-uuq9,ev-uuq9-05,5,30,1.29999995,20,10,19.313207915827967,68.74949449286676,0,Epinax-atiu
ev-uuq9,ev-uuq9-06,6,80,1.29999995,20,17,12,0,0,Peziez-oxiu
ev-uuq9,ev-uuq9-07,7,90,1.29999995,19,18,16.401219466856727,37.56859202882749,0,Aduvex-ueaa
ev-uuq9,ev-uuq9-08,8,45,1.29999995,22,14,18.027756377319946,19.44003482817619,0,Epinax-mia
ev-uuq9,ev-uuq9-09,9,35,1.29999995,15,6,19.313207915827967,21.250505507133237,1,Elofis-uihi
ev-3pqc,ev-3pqc-01,1,49,1.29999995,26,21,17.08800749063506,200.55604521958347,0,Jihou-oem
ev-3pqc,ev-3pqc-02,2,44,1.29999995,28,18,16.1245154965971,187.12501634890182,0,Usisa-ito
ev-3pqc,ev-3pqc-03,3,60,1.29999995,22,9,14.866068747318506,227.72631099390628,1,Uoalix-ueit
ev-3pqc,ev-3pqc-04,4,30,1.29999995,22,8,11.180339887498949,259.695153531234,0,Doiueb-jee
ev-3pqc,ev-3pqc-05,5,23,1.29999995,25,8,2.23606797749979,243.43494882292202,1,unk
ev-3pqc,ev-3pqc-06,6,23,1.29999995,24,7,7.0710678118654755,98.130102354156,1,unk
ev-3pqc,ev-3pqc-07,7,32,1.29999995,26,6,18.439088914585774,77.47119229084849,1,Osake
ev-3pqc,ev-3pqc-08,8,29,1.29999995,28,13,14.317821063276353,24.77514056883192,0,Jihou-oem
ev-3pqc,ev-3pqc-09,9,32,1.29999995,37,28,15.231546211727817,23.19859051364819,0,unk
ev-3pqc,ev-3pqc-10,10,48,1.29999995,30,17,18.601075237738275,216.2538377374448,0,unk
ev-3pqc,ev-3pqc-11,11,22,1.29999995,24,10,17.204650534085253,234.4623222080256,1,unk
ev-3pqc,ev-3pqc-12,12,23,1.29999995,25,8,18.439088914585774,310.60129464500443,1,unk
ev-q6iz,ev-q6iz-01,1,32,1.29999995,18,8,8,270,0,unk
ev-q6iz,ev-q6iz-02,2,36,1.29999995,18,8,14.212670403551895,309.28940686250036,0,unk
ev-q6iz,ev-q6iz-03,3,61,1.29999995,28,18,17.4928556845359,149.03624346792648,0,Apujah-zieo
ev-q6iz,ev-q6iz-04,4,66,1.29999995,28,18,16.492422502470642,104.0362434679265,0,Apujah-zieo
ev-q6iz,ev-q6iz-05,5,44,1.29999995,22,10,14.422205101855956,56.309932474020215,0,Apujah-zieo
ev-vf2y,ev-vf2y-01,1,20,1.29999995,22,10,15.524174696260024,284.9314171781375,0,unk
ev-vf2y,ev-vf2y-02,2,70,1.29999995,27,18,18.788294228055936,334.7988763545249,1,unk
ev-vf2y,ev-vf2y-03,3,32,1.29999995,20,7,19.6468827043885,345.25643716352926,0,Apaeuk-ado
ev-vf2y,ev-vf2y-04,4,24,1.29999995,22,18,19.026297590440446,176.98721249581666,0,unk
ev-vf2y,ev-vf2y-05,5,25,1.29999995,24,8,18.35755975068582,60.64224645720873,0,unk
ev-vf2y,ev-vf2y-06,6,21,1.29999995,21,10,18.601075237738275,53.74616226255521,0,unk
ev-tnw8,ev-tnw8-01,1,30,1.29999995,15,11,18.027756377319946,199.44003482817618,0,unk
ev-tnw8,ev-tnw8-02,2,41,1.29999995,21,18,17.4928556845359,210.96375653207352,0,unk
ev-tnw8,ev-tnw8-03,3,25,1.29999995,13,9,19.849433241279208,229.08561677997486,0,unk
ev-tnw8,ev-tnw8-04,4,46,1.29999995,19,12,13.152946437965905,188.7461622625552,0,unk
ev-tnw8,ev-tnw8-05,5,20,1.29999995,12,9,13.892443989449804,210.25643716352926,0,unk
ev-tnw8,ev-tnw8-06,6,26,1.29999995,11,9,15,233.13010235415598,0,unk
ev-tnw8,ev-tnw8-07,7,38,1.29999995,17,13,8.54400374531753,200.55604521958347,0,unk
ev-tnw8,ev-tnw8-08,8,44,1.29999995,19,14,7.810249675906654,230.19442890773482,0,unk
ev-tnw8,ev-tnw8-09,9,52,1.29999995,24,18,13.92838827718412,248.96248897457818,0,unk
ev-tnw8,ev-tnw8-10,10,38,1.29999995,18,14,10.198039027185569,258.6900675259798,0,unk
ev-tnw8,ev-tnw8-11,11,45,1.29999995,18,14,4.123105625617661,255.9637565320735,0,Yabeux
ev-tnw8,ev-tnw8-12,12,42,1.29999995,16,13,13.152946437965905,278.74616226255523,0,unk
ev-tnw8,ev-tnw8-13,13,40,1.29999995,18,13,8.602325267042627,324.4623222080256,0,Yabeux
ev-tnw8,ev-tnw8-14,14,33,1.29999995,17,13,8.94427190999916,333.434948822922,0,unk
ev-tnw8,ev-tnw8-15,15,43,1.29999995,16,13,18.027756377319946,340.5599651718238,0,Gotoui-aoai
ev-tnw8,ev-tnw8-16,16,25,1.29999995,14,11,13.416407864998739,153.43494882292202,0,Gotoui-aoai
ev-tnw8,ev-tnw8-17,17,72,1.29999995,26,18,17,118.07248693585296,0,Yabeux
ev-tnw8,ev-tnw8-18,18,40,1.29999995,19,15,17.46424919657298,103.24051991518719,0,Gotoui-aoai
ev-tnw8,ev-tnw8-19,19,44,1.29999995,20,17,8.54400374531753,110.55604521958347,0,Gotoui-aoai
ev-tnw8,ev-tnw8-20,20,28,1.29999995,15,10,9.848857801796104,66.03751102542182,0,Gotoui-aoai
ev-tnw8,ev-tnw8-21,21,36,1.29999995,13,9,10,36.86989764584402,0,unk
ev-tnw8,ev-tnw8-22,22,53,1.29999995,22,16,16.1245154965971,29.744881296942214,0,Peziez-uice
ev-4hlp,ev-4hlp-01,1,24,1.29999995,21,10,18.973665961010276,198.43494882292202,0,Apipay-eia
ev-4hlp,ev-4hlp-02,2,36,1.29999995,27,11,18.439088914585774,192.52880770915152,1,Boriej-ueaw
ev-4hlp,ev-4hlp-03,3,40,1.29999995,28,17,20,216.86989764584402,0,Ikuaav-uami
ev-4hlp,ev-4hlp-04,4,21,1.29999995,19,9,18.027756377319946,213.69006752597977,1,Boriej-ueaw
ev-4hlp,ev-4hlp-05,5,23,1.29999995,24,10,19.79898987322333,225,1,Apipay-eia
ev-4hlp,ev-4hlp-06,6,21,1.29999995,20,7,15.620499351813308,219.80557109226518,1,unk
ev-4hlp,ev-4hlp-07,7,22,1.29999995,26,9,16.278820596099706,222.51044707800085,0,Apipay-eia
ev-4hlp,ev-4hlp-08,8,24,1.29999995,27,12,8.94427190999916,206.56505117707798,0,Apipay-eia
ev-4hlp,ev-4hlp-09,9,25,1.29999995,27,13,8.54400374531753,200.55604521958347,0,Apipay-eia
ev-4hlp,ev-4hlp-10,10,23,1.29999995,28,14,17,241.92751306414704,0,Boriej-ueaw
ev-4hlp,ev-4hlp-11,11,27,1.29999995,24,12,8.06225774829855,209.74488129694222,0,Boriej-ueaw
ev-4hlp,ev-4hlp-12,12,42,1.29999995,29,16,8.54400374531753,200.55604521958347,0,Apipay-eia
ev-4hlp,ev-4hlp-13,13,24,1.29999995,27,11,18.973665961010276,251.565051177078,0,Apipay-eia
ev-4hlp,ev-4hlp-14,14,23,1.29999995,27,7,19,270,1,Boriej-ueaw
ev-4hlp,ev-4hlp-15,15,24,1.29999995,26,16,8,270,0,Ikuaav-uami
ev-4hlp,ev-4hlp-16,16,30,1.29999995,27,12,10.04987562112089,275.71059313749964,0,unk
ev-4hlp,ev-4hlp-17,17,37,1.29999995,29,17,6.324555320336759,288.434948822922,0,Exozod-oao
ev-4hlp,ev-4hlp-18,18,32,1.29999995,30,15,18.867962264113206,302.0053832080835,0,unk
ev-4hlp,ev-4hlp-19,19,30,1.29999995,27,11,18.439088914585774,310.60129464500443,0,unk
ev-4hlp,ev-4hlp-20,20,37,1.29999995,29,17,6.324555320336759,288.434948822922,0,Exozod-oao
ev-4hlp,ev-4hlp-21,21,30,1.29999995,27,11,18.439088914585774,310.60129464500443,0,Boriej-ueaw
ev-4hlp,ev-4hlp-22,22,32,1.29999995,27,11,16.76305461424021,162.64597536373867,0,Hekoul-aii
ev-4hlp,ev-4hlp-23,23,36,1.29999995,21,9,16.278820596099706,132.51044707800085,0,Boriej-ueaw
ev-4hlp,ev-4hlp-24,24,22,1.29999995,24,7,14.7648230602334,118.30075576600638,0,Apipay-eia
ev-4hlp,ev-4hlp-25,25,30,1.29999995,26,13,15.231546211727817,66.80140948635182,0,unk
ev-4hlp,ev-4hlp-26,26,24,1.29999995,25,11,13.892443989449804,59.74356283647073,0,Apipay-eia
ev-4hlp,ev-4hlp-27,27,23,1.29999995,26,10,12.806248474865697,51.34019174590991,0,unk
ev-4hlp,ev-4hlp-28,28,38,1.29999995,29,13,8.54400374531753,20.556045219583464,0,Apipay-eia
ev-4hlp,ev-4hlp-29,29,38,1.29999995,29,13,8.54400374531753,20.556045219583464,0,Apipay-eia
ev-4hlp,ev-4hlp-30,30,25,1.29999995,27,10,12.529964086141668,28.61045966596521,0,Boriej-ueaw
ev-4hlp,ev-4hlp-31,31,24,1.29999995,26,9,20,53.13010235415598,0,Boriej-ueaw
ev-4hlp,ev-4hlp-32,32,32,1.29999995,28,12,15.652475842498529,26.56505117707799,0,Apipay-eia
ev-4hlp,ev-4hlp-33,33,38,1.29999995,30,16,16.0312195418814,3.5763343749973475,0,Hekoul-aii
ev-4hlp,ev-4hlp-34,34,27,1.29999995,29,13,19.924858845171276,17.52556837372287,0,Apipay-eia
ev-4hlp,ev-4hlp-35,35,15,1.29999995,20,11,4.123105625617661,14.036243467926472,0,Apipay-eia
ev-b2nj,ev-b2nj-01,1,32,1.29999995,20,8,11.180339887498949,243.43494882292202,0,Oihaao-woau
ev-b2nj,ev-b2nj-02,2,32,1.29999995,16,8,16.401219466856727,142.43140797117252,1,unk
ev-b2nj,ev-b2nj-03,3,44,1.29999995,28,10,8.06225774829855,97.12501634890181,1,Nanoie-aau
ev-b2nj,ev-b2nj-04,4,94,1.29999995,35,6,15.264337522473747,31.607502246248902,1,Elofis-uihi
ev-b2nj,ev-b2nj-05,5,43,1.29999995,30,7,10.44030650891055,16.699244233993618,1,unk
ev-rq8q,ev-rq8q-01,1,46,1.29999995,12,8,16.0312195418814,183.57633437499734,0,unk
ev-rq8q,ev-rq8q-02,2,21,1.29999995,15,10,19.209372712298546,218.6598082540901,0,unk
ev-rq8q,ev-rq8q-03,3,34,1.29999995,12,8,13.416407864998739,243.43494882292202,0,Nanoie-aau
ev-rq8q,ev-rq8q-04,4,63,1.29999995,15,8,15.231546211727817,246.8014094863518,0,Umaoi-auid
ev-rq8q,ev-rq8q-05,5,25,1.29999995,11,7,9.433981132056603,237.9946167919165,0,Nanoie-aau
ev-rq8q,ev-rq8q-06,6,110,1.29999995,25,18,5,270,0,unk
ev-rq8q,ev-rq8q-07,7,83,1.29999995,20,12,15,270,0,Umaoi-auid
ev-rq8q,ev-rq8q-08,8,38,1.29999995,11,8,16.492422502470642,284.0362434679265,0,Nanoie-aau
ev-rq8q,ev-rq8q-09,9,37,1.29999995,18,12,10,306.86989764584405,0,Umaoi-auid
ev-rq8q,ev-rq8q-10,10,20,1.29999995,18,8,14.866068747318506,312.2736890060937,0,Apaeuk-ado
ev-rq8q,ev-rq8q-11,11,24,1.29999995,18,10,14.142135623730951,315,0,unk
ev-rq8q,ev-rq8q-12,12,52,1.29999995,18,5,19.849433241279208,310.9143832200251,0,Ikedos
ev-rq8q,ev-rq8q-13,13,39,1.29999995,27,6,18.439088914585774,139.3987053549955,0,unk
ev-rq8q,ev-rq8q-14,14,55,1.29999995,16,4,17.69180601295413,132.70938995736148,0,unk
ev-rq8q,ev-rq8q-15,15,33,1.29999995,18,11,19.209372712298546,128.65980825409008,0,Ikedos
ev-rq8q,ev-rq8q-16,16,28,1.29999995,23,10,19.209372712298546,128.65980825409008,0,Ikedos
ev-rq8q,ev-rq8q-17,17,140,1.29999995,36,18,14.212670403551895,140.71059313749964,0,Etomis-onu
ev-rq8q,ev-rq8q-18,18,130,1.29999995,23,12,2.23606797749979,153.43494882292202,0,unk
ev-rq8q,ev-rq8q-19,19,49,1.29999995,20,15,7.280109889280518,105.94539590092285,0,Nanoie-aau
ev-rq8q,ev-rq8q-20,20,76,1.29999995,18,10,1,90,0,unk
ev-rq8q,ev-rq8q-21,21,57,1.29999995,12,5,7.615773105863909,66.80140948635182,0,Nanoie-aau
ev-rq8q,ev-rq8q-22,22,20,1.29999995,25,12,16.97056274847714,45,0,Apaeuk-ado
ev-rq8q,ev-rq8q-23,23,57,1.29999995,18,8,17.69180601295413,42.70938995736146,0,unk
ev-rq8q,ev-rq8q-24,24,63,1.29999995,13,6,15.524174696260024,14.931417178137556,0,Yeeoes-auji
ev-mzb1,ev-mzb1-01,1,27,1.29999995,13,10,19.6468827043885,194.74356283647074,0,unk
ev-mzb1,ev-mzb1-02,2,29,1.29999995,16,10,15.524174696260024,194.93141717813754,0,Peziez-oxiu
ev-mzb1,ev-mzb1-03,3,32,1.29999995,18,10,5.0990195135927845,191.30993247402023,0,unk
ev-mzb1,ev-mzb1-04,4,91,1.29999995,24,18,15.652475842498529,296.565051177078,0,Etomis-onu
ev-mzb1,ev-mzb1-05,5,30,1.29999995,18,4,10.63014581273465,311.18592516570965,0,unk
ev-mzb1,ev-mzb1-06,6,25,1.29999995,16,8,19.235384061671343,297.89727103094765,0,Apaeuk-ado
ev-mzb1,ev-mzb1-07,7,46,1.29999995,22,7,17.204650534085253,305.5376777919744,0,Yeeoes-auji
ev-mzb1,ev-mzb1-08,8,76,1.29999995,28,15,18.867962264113206,327.9946167919165,0,Ueceil-ori
ev-mzb1,ev-mzb1-09,9,41,1.29999995,16,8,14.866068747318506,132.27368900609375,0,Ocoqio-uia
ev-mzb1,ev-mzb1-10,10,80,1.29999995,21,12,13.892443989449804,30.25643716352926,1,Ocoqio-uia
ev-mzb1,ev-mzb1-11,11,13,1.29999995,13,9,5,36.86989764584402,0,unk
ev-1nfo,ev-1nfo-01,1,57,1.29999995,32,22,17.46424919657298,76.75948008481281,0,unk
ev-1nfo,ev-1nfo-02,2,28,1.29999995,19,14,5,36.86989764584402,0,Yeeoes-auji
ev-1nfo,ev-1nfo-03,3,62,1.29999995,28,21,18.867962264113206,57.9946167919165,0,Umodoi-atiu
ev-1nfo,ev-1nfo-04,4,31,1.29999995,22,17,12.206555615733702,214.9920201985587,0,unk
ev-1nfo,ev-1nfo-05,5,35,1.29999995,35,28,6,270,0,Exozod-eiii
ev-1nfo,ev-1nfo-06,6,36,1.29999995,30,22,10,323.130102354156,0,unk
ev-1nfo,ev-1nfo-07,7,50,1.29999995,19,17,16.401219466856727,322.4314079711725,0,Elofis-uihi
ev-1nfo,ev-1nfo-08,8,25,1.29999995,16,14,14.142135623730951,135,0,unk
ev-1nfo,ev-1nfo-09,9,26,1.29999995,20,17,7.211102550927978,123.69006752597979,0,Elofis-uihi
ev-f7vz,ev-f7vz-01,1,25,1.29999995,27,18,15.524174696260024,194.93141717813754,0,unk
ev-f7vz,ev-f7vz-02,2,43,1.29999995,21,6,14.212670403551895,219.28940686250036,0,Boriej-ueaw
ev-f7vz,ev-f7vz-03,3,26,1.29999995,20,2,15.556349186104045,225,0,unk
ev-f7vz,ev-f7vz-04,4,35,1.29999995,21,5,14.212670403551895,230.71059313749964,0,Jihou-oem
ev-f7vz,ev-f7vz-05,5,48,1.29999995,32,4,11.661903789690601,239.03624346792648,1,Boriej-ueaw
ev-f7vz,ev-f7vz-06,6,50,1.29999995,26,4,8.48528137423857,225,1,Ibufut-eqa
ev-f7vz,ev-f7vz-07,7,50,1.29999995,28,18,2.23606797749979,296.565051177078,0,Boriej-ueaw
ev-f7vz,ev-f7vz-08,8,32,1.29999995,20,11,15.811388300841896,288.434948822922,0,Boriej-ueaw
ev-f7vz,ev-f7vz-09,9,27,1.29999995,22,10,17.88854381999832,333.434948822922,1,Ouutic-uea
ev-f7vz,ev-f7vz-10,10,35,1.29999995,18,10,14.866068747318506,160.34617594194668,1,Boriej-ueaw
ev-f7vz,ev-f7vz-11,11,41,1.29999995,31,21,14.212670403551895,140.71059313749964,0,Boriej-ueaw
ev-f7vz,ev-f7vz-12,12,27,1.29999995,15,3,15.811388300841896,124.69515353123398,0,unk
ev-f7vz,ev-f7vz-13,13,24,1.29999995,14,4,11.704699910719626,109.98310652189998,0,unk
ev-f7vz,ev-f7vz-14,14,23,1.29999995,19,6,8.54400374531753,110.55604521958347,0,Ouutic-uea
ev-f7vz,ev-f7vz-15,15,61,1.29999995,19,10,14.560219778561036,105.94539590092285,0,unk
ev-f7vz,ev-f7vz-16,16,41,1.29999995,23,15,17,61.92751306414704,0,unk
ev-f7vz,ev-f7vz-17,17,75,1.29999995,21,9,15.620499351813308,50.19442890773481,0,unk
ev-f7vz,ev-f7vz-18,18,45,1.29999995,18,5,12.206555615733702,34.992020198558656,0,Ouutic-uea
ev-f7vz,ev-f7vz-19,19,23,1.29999995,13,7,11.661903789690601,30.963756532073518,0,Jihou-oem
ev-f7vz,ev-f7vz-20,20,27,1.29999995,25,15,17.46424919657298,13.240519915187202,0,Apaeuk-ado
ev-tp5g,ev-tp5g-01,1,25,1.29999995,12,3,14.212670403551895,230.71059313749964,1,unk
ev-tp5g,ev-tp5g-02,2,121,1.29999995,22,11,10.295630140987,240.94539590092288,1,Etomis-onu
ev-tp5g,ev-tp5g-03,3,24,1.29999995,10,5,11.180339887498949,280.304846468766,1,Etomis-onu
ev-tp5g,ev-tp5g-04,4,24,1.29999995,11,1,9.219544457292887,282.5288077091515,2,unk
ev-tp5g,ev-tp5g-05,5,20,1.29999995,5,3,12.206555615733702,325.0079798014413,2,unk
ev-tp5g,ev-tp5g-06,6,32,1.29999995,12,6,19.924858845171276,162.47443162627712,1,Inufaf-geo
ev-tp5g,ev-tp5g-07,7,28,1.29999995,15,3,12.727922061357855,135,1,Elofis-aoot
ev-tp5g,ev-tp5g-08,8,27,1.29999995,18,10,10.295630140987,119.05460409907714,1,Etomis-onu
ev-tp5g,ev-tp5g-09,9,36,1.29999995,17,2,8.94427190999916,116.56505117707799,2,Inufaf-geo
ev-tp5g,ev-tp5g-10,10,37,1.29999995,18,6,7.211102550927978,123.69006752597979,2,Inufaf-geo
ev-tp5g,ev-tp5g-11,11,22,1.29999995,9,1,9.486832980505138,108.43494882292201,2,Inufaf-geo
ev-tp5g,ev-tp5g-12,12,21,1.29999995,10,3,11.045361017187261,84.8055710922652,2,unk
ev-tp5g,ev-tp5g-13,13,28,1.29999995,14,2,8.54400374531753,69.44395478041653,2,Meceif-ueuu
ev-tp5g,ev-tp5g-14,14,28,1.29999995,13,2,18.439088914585774,12.52880770915151,2,unk
ev-tp5g,ev-tp5g-15,15,19,1.29999995,11,2,4.123105625617661,345.9637565320735,1,Doiueb-jee
ev-anj3,ev-anj3-01,1,21,1.29999995,22,14,13.038404810405298,237.52880770915152,1,Doiueb-jee
ev-anj3,ev-anj3-02,2,51,1.29999995,30,22,15.132745950421556,277.5946433685914,0,Fajoir-aoai
ev-anj3,ev-anj3-03,3,30,1.29999995,18,12,7.280109889280518,285.94539590092285,2,Ouutic-uea
ev-anj3,ev-anj3-04,4,21,1.29999995,24,18,14.866068747318506,317.7263109939063,1,Ouutic-uea
ev-anj3,ev-anj3-05,5,20,1.29999995,23,17,14.866068747318506,317.7263109939063,1,Ouutic-uea
ev-anj3,ev-anj3-06,6,31,1.29999995,32,22,12.806248474865697,141.34019174590992,1,Boriej-ueaw
ev-anj3,ev-anj3-07,7,22,1.29999995,33,27,8.246211251235321,104.0362434679265,1,Otuduj-edu
ev-anj3,ev-anj3-08,8,40,1.29999995,35,28,17.08800749063506,20.556045219583464,1,unk
ev-anj3,ev-anj3-09,9,14,1.29999995,20,12,4.47213595499958,26.56505117707799,0,unk
ev-1jtz,ev-1jtz-01,1,20,1.29999995,16,9,16.15549442140351,201.80140948635182,0,Elofis-uihi
ev-1jtz,ev-1jtz-02,2,47,1.29999995,19,5,19.79898987322333,225,0,Ouutic-uea
ev-1jtz,ev-1jtz-03,3,26,NA,20,6,14.866068747318506,250.34617594194665,0,Boriej-ueaw
ev-1jtz,ev-1jtz-04,4,36,1.29999995,17,3,12,270,0,Agifao-rae
ev-1jtz,ev-1jtz-05,5,23,1.29999995,15,2,8,270,1,Elofis-aoot
ev-1jtz,ev-1jtz-06,6,40,1.29999995,19,9,6.708203932499369,296.565051177078,0,Umaoi-auid
ev-1jtz,ev-1jtz-07,7,66,1.29999995,21,9,5,323.130102354156,0,Etomis-onu
ev-1jtz,ev-1jtz-08,8,40,1.29999995,15,9,15,306.86989764584405,0,Tixius-eoi
ev-1jtz,ev-1jtz-09,9,30,1.29999995,14,3,13.45362404707371,318.01278750418334,1,Boriej-ueaw
ev-1jtz,ev-1jtz-10,10,31,1.29999995,16,7,14.142135623730951,351.869897645844,0,Elofis-aoot
ev-1jtz,ev-1jtz-11,11,50,1.29999995,20,16,16.492422502470642,345.9637565320735,0,Etomis-onu
ev-1jtz,ev-1jtz-12,12,22,1.29999995,15,3,4.47213595499958,63.43494882292201,0,unk
ev-1jtz,ev-1jtz-13,13,45,1.29999995,20,16,11.704699910719626,19.983106521899973,0,Apujah-zieo
ev-1jtz,ev-1jtz-14,14,26,1.29999995,15,8,13.416407864998739,26.56505117707799,0,Boriej-ueaw
ev-1jtz,ev-1jtz-15,15,35,1.29999995,16,5,19,0,0,Boriej-ueaw
ev-j3gk,ev-j3gk-01,1,80,1.29999995,20,15,9.219544457292887,282.5288077091515,0,Jihou-oem
ev-j3gk,ev-j3gk-02,2,30,1.29999995,15,5,14.560219778561036,285.94539590092285,0,unk
ev-j3gk,ev-j3gk-03,3,74,1.29999995,19,6,15.811388300841896,341.565051177078,0,Umaoi-auid
ev-j3gk,ev-j3gk-04,4,70,1.29999995,19,9,16.0312195418814,356.4236656250026,0,Elofis-uihi
ev-j3gk,ev-j3gk-05,5,39,1.29999995,21,11,13.45362404707371,138.01278750418334,0,unk
ev-j3gk,ev-j3gk-06,6,35,1.29999995,20,17,14.142135623730951,81.869897645844,0,unk
ev-j3gk,ev-j3gk-07,7,35,1.29999995,18,12,8.94427190999916,26.56505117707799,0,Ocoqio-uia
ev-j3gk,ev-j3gk-08,8,76,1.29999995,20,9,15,36.86989764584402,0,unk
ev-tt9a,ev-tt9a-01,1,25,1.29999995,22,18,19.72308292331602,210.4655449194599,0,unk
ev-tt9a,ev-tt9a-02,2,31,1.29999995,23,16,16.1245154965971,187.12501634890182,1,unk
ev-tt9a,ev-tt9a-03,3,22,1.29999995,22,8,15.132745950421556,187.59464336859148,1,unk
ev-tt9a,ev-tt9a-04,4,31,1.29999995,28,17,14.317821063276353,192.0947570770121,0,Elofis
ev-tt9a,ev-tt9a-05,5,31,1.29999995,15,14,15.231546211727817,246.8014094863518,1,unk
ev-tt9a,ev-tt9a-06,6,22,1.29999995,23,10,14.422205101855956,213.69006752597977,0,unk
ev-tt9a,ev-tt9a-07,7,36,1.29999995,19,5,9.433981132056603,212.00538320808352,1,Oukaub-uzii
ev-tt9a,ev-tt9a-08,8,36,1.29999995,17,5,8.54400374531753,200.55604521958347,1,unk
ev-tt9a,ev-tt9a-09,9,24,1.29999995,17,3,7.615773105863909,246.8014094863518,0,Elofis
ev-tt9a,ev-tt9a-10,10,34,1.29999995,22,10,19.209372712298546,308.6598082540901,1,unk
ev-tt9a,ev-tt9a-11,11,21,1.29999995,22,7,16.55294535724685,334.98310652189997,0,unk
ev-tt9a,ev-tt9a-12,12,21,1.29999995,19,5,17.46424919657298,336.3706222693432,0,Elofis
ev-tt9a,ev-tt9a-13,13,27,1.29999995,15,1,17.204650534085253,125.53767779197439,1,Elofis
ev-tt9a,ev-tt9a-14,14,21,1.29999995,14,2,13.416407864998739,116.56505117707799,1,Elofis
ev-tt9a,ev-tt9a-15,15,21,1.29999995,18,1,18,90,0,Elofis
ev-tt9a,ev-tt9a-16,16,24,1.29999995,22,7,6,90,0,Elofis
ev-tt9a,ev-tt9a-17,17,20,1.29999995,28,8,7,90,0,Elofis
ev-tt9a,ev-tt9a-18,18,20,1.29999995,18,5,12.806248474865697,38.65980825409009,1,Elofis
ev-tt9a,ev-tt9a-19,19,20,1.29999995,16,6,12.806248474865697,38.65980825409009,1,Elofis
ev-ovq8,ev-ovq8-01,1,46,1.29999995,37,28,17.88854381999832,206.56505117707798,0,Zoduew-ulu
ev-ovq8,ev-ovq8-02,2,23,1.29999995,18,13,20,216.86989764584402,1,unk
ev-ovq8,ev-ovq8-03,3,23,1.29999995,21,13,17.804493814764857,218.15722658736908,0,Tixius-eoi
ev-ovq8,ev-ovq8-04,4,29,1.29999995,21,13,17.204650534085253,215.53767779197437,1,Ewura-aeu
ev-ovq8,ev-ovq8-05,5,20,1.29999995,19,11,16.1245154965971,209.74488129694222,0,Tixius-eoi
ev-ovq8,ev-ovq8-06,6,20,1.29999995,19,11,11,270,0,unk
ev-ovq8,ev-ovq8-07,7,38,1.29999995,27,18,5.656854249492381,315,0,unk
ev-ovq8,ev-ovq8-08,8,40,1.29999995,36,29,18.439088914585774,319.3987053549955,1,Boriej-ueaw
ev-ovq8,ev-ovq8-09,9,25,1.29999995,15,7,16.55294535724685,334.98310652189997,1,Doiueb-jee
ev-ovq8,ev-ovq8-10,10,36,1.29999995,22,13,16.15549442140351,338.1985905136482,1,Ouutic-uea
ev-ovq8,ev-ovq8-11,11,41,1.29999995,27,19,13.45362404707371,138.01278750418334,1,unk
